CaptureIndex,ServiceID,ServiceVersion,MessageID,MessageType,HeadSize,MessageSize,MessageEncoding,LocalTime,SeqNo,EventTime,SecurityID,MDStreamID,SecurityIDSource,TradingPhaseCode,EventType,TickBSFlag,ChannelNo,ApplicationSequence,BidApplicationSequence,OfferApplicationSequence,Side,OrderType,ExecutionType,Price,Quantity,TradeCount,Volume,Turnover,PreClosePrice,OpenPrice,HighPrice,LowPrice,LastPrice,TotalBidQuantity,WeightedAverageBidPrice,TotalOfferQuantity,WeightedAverageOfferPrice
8873,4,101,4,SHL2MarketData,23,924,1,16:27:20.994,14890942,16:27:20.000,508017,,,,ENDTR,,,,,,,,,,,609,1270452.000,4649035.31200,3.638,3.650,3.730,3.593,3.669,999448.000,3.632,681304.000,3.684
8874,4,101,4,SHL2MarketData,23,2416,1,16:27:20.994,14890943,16:27:20.000,588170,,,,ENDTR,,,,,,,,,,,489191,9965596311.000,9589606730.07700,0.899,0.910,1.070,0.849,1.070,275111200.000,0.991,35513700.000,1.077
8875,6,101,28,Snapshot300111_v2,23,928,1,16:27:21.151,16919650,16:27:21.000,000009,010,102 ,E0      ,,,1011,,,,,,,,,34230,37081006,230401373.6600,6.0800,6.040000,6.290000,6.040000,6.180000,1873600,6.060000,6003100,6.420000
8876,6,101,28,Snapshot300111_v2,23,1024,1,16:27:21.151,16919651,16:27:21.000,000006,010,102 ,E0      ,,,1013,,,,,,,,,26422,30475326,178370722.4400,5.8200,5.880000,6.070000,5.580000,5.980000,882400,5.700000,1952600,6.150000
8877,6,101,28,Snapshot300111_v2,23,1040,1,16:27:21.151,16919652,16:27:21.000,000025,010,102 ,E0      ,,,1015,,,,,,,,,7101,5221523,72020327.5000,13.7900,13.750000,13.990000,13.600000,13.870000,490655,13.650000,1217059,14.550000
8878,6,101,28,Snapshot300111_v2,23,1088,1,16:27:21.151,16919653,16:27:21.000,000509,010,102 ,E0      ,,,1011,,,,,,,,,36855,53996886,142337306.3200,2.7000,2.690000,2.780000,2.450000,2.760000,3460100,2.590000,2850300,2.880000
8879,6,101,28,Snapshot300111_v2,23,1312,1,16:27:21.151,16919654,16:27:21.000,000636,010,102 ,E0      ,,,1011,,,,,,,,,391666,175268222,7220559627.1400,41.8800,41.000000,44.890000,37.690000,44.320000,3354600,42.890000,3030206,45.480000
8880,6,101,28,Snapshot300111_v2,23,1632,1,16:27:21.151,16919655,16:27:21.000,000034,010,102 ,E0      ,,,1012,,,,,,,,,104916,68835982,1707134529.6800,24.9500,24.950000,25.520000,23.420000,25.240000,2428978,24.150000,4630142,26.350000
8881,6,101,28,Snapshot300111_v2,23,848,1,16:27:21.151,16919656,16:27:21.000,000590,010,102 ,E0      ,,,1013,,,,,,,,,10551,6230800,48222595.0000,7.9700,7.990000,8.050000,7.470000,7.830000,285300,7.630000,313800,8.220000
8882,6,101,28,Snapshot300111_v2,23,1632,1,16:27:21.151,16919657,16:27:21.000,000723,010,102 ,E0      ,,,1013,,,,,,,,,42055,66688999,233487570.4800,3.4700,3.470000,3.540000,3.420000,3.490000,5155300,3.420000,12914403,3.630000
8883,6,101,28,Snapshot300111_v2,23,1632,1,16:27:21.151,16919658,16:27:21.000,000037,010,102 ,E0      ,,,1014,,,,,,,,,56121,58085872,547812158.6900,10.1200,9.800000,9.990000,9.110000,9.620000,2565300,9.330000,5076500,10.430000
8884,6,101,28,Snapshot300111_v2,23,1544,1,16:27:21.151,16919659,16:27:21.000,000533,010,102 ,E0      ,,,1014,,,,,,,,,47966,29924587,228975077.8700,7.8300,7.830000,7.950000,7.260000,7.950000,944688,7.610000,1944094,8.290000
8885,6,101,28,Snapshot300111_v2,23,1312,1,16:27:21.152,16919660,16:27:21.000,000524,010,102 ,E0      ,,,1015,,,,,,,,,14932,11324318,93837926.9000,8.3700,8.340000,8.410000,8.220000,8.260000,882500,8.170000,1706338,8.800000
8886,6,101,28,Snapshot300111_v2,23,1424,1,16:27:21.152,16919661,16:27:21.000,000703,010,102 ,E0      ,,,1015,,,,,,,,,92339,90964222,1316555623.6800,15.1100,14.850000,14.940000,14.110000,14.640000,2704800,14.210000,3960845,15.760000
8887,6,101,28,Snapshot300111_v2,23,1168,1,16:27:21.152,16919662,16:27:21.000,000829,010,102 ,E0      ,,,1015,,,,,,,,,48264,53499921,468465329.6100,8.9900,8.900000,9.160000,8.390000,8.690000,1205295,8.420000,6153339,9.430000
8888,6,101,28,Snapshot300111_v2,23,912,1,16:27:21.152,16919663,16:27:21.000,000962,010,102 ,E0      ,,,1015,,,,,,,,,116476,32414287,1568908137.1500,47.8000,48.770000,51.600000,43.310000,50.980000,728300,47.700000,706315,52.090000
8889,6,101,28,Snapshot300111_v2,23,1256,1,16:27:21.152,16919664,16:27:21.000,000811,010,102 ,E0      ,,,1011,,,,,,,,,153959,55529376,2274047227.3300,40.2000,40.360000,44.120000,37.040000,44.100000,658875,40.380000,364700,44.200000
8890,6,101,28,Snapshot300111_v2,23,1064,1,16:27:21.152,16919665,16:27:21.000,001228,010,102 ,E0      ,,,1011,,,,,,,,,4670,1630600,41212020.3600,25.4600,25.490000,26.000000,24.900000,25.490000,185100,24.930000,251500,27.480000
8891,6,101,28,Snapshot300111_v2,23,952,1,16:27:21.152,16919666,16:27:21.000,000426,010,102 ,E0      ,,,1012,,,,,,,,,132580,72185847,2035901082.5600,26.9300,27.790000,29.620000,26.630000,29.620000,4981553,28.650000,0,0.000000
8892,6,101,28,Snapshot300111_v2,23,1008,1,16:27:21.152,16919667,16:27:21.000,000623,010,102 ,E0      ,,,1012,,,,,,,,,38447,22333179,412292926.1100,18.5600,18.460000,18.760000,18.200000,18.470000,1144020,18.090000,2950624,19.250000
8893,6,101,28,Snapshot300111_v2,23,928,1,16:27:21.152,16919668,16:27:21.000,000828,010,102 ,E0      ,,,1012,,,,,,,,,17149,8384600,83545026.0000,9.8900,9.880000,10.080000,9.850000,9.920000,994200,9.430000,1829800,10.280000
8894,6,101,28,Snapshot300111_v2,23,896,1,16:27:21.152,16919669,16:27:21.000,001231,010,102 ,E0      ,,,1012,,,,,,,,,6166,2181003,36832654.5000,17.3800,17.510000,17.590000,16.190000,17.200000,142800,16.760000,124500,18.080000
8895,6,101,28,Snapshot300111_v2,23,1232,1,16:27:21.152,16919670,16:27:21.000,000852,010,102 ,E0      ,,,1013,,,,,,,,,24488,27490226,137492550.2200,5.2000,5.180000,5.180000,4.910000,4.990000,1740562,4.910000,2213700,5.340000
8896,6,101,28,Snapshot300111_v2,23,1144,1,16:27:21.152,16919671,16:27:21.000,000965,010,102 ,E0      ,,,1013,,,,,,,,,13770,17137089,51789504.9700,3.0800,3.070000,3.110000,2.970000,3.020000,1115140,2.970000,2866050,3.170000
8897,6,101,28,Snapshot300111_v2,23,920,1,16:27:21.152,16919672,16:27:21.000,000668,010,102 ,E0      ,,,1014,,,,,,,,,9031,7140103,105501340.4000,15.7900,15.790000,15.890000,14.210000,15.030000,167100,14.500000,333000,15.980000
8898,6,101,28,Snapshot300111_v2,23,876,1,16:27:21.152,16919673,16:27:21.000,000838,010,102 ,E0      ,,,1014,,,,,,,,,7077,55266921,115469182.4800,2.2700,2.220000,2.250000,2.040000,2.100000,1703179,2.060000,4722500,2.380000
8899,6,101,28,Snapshot300111_v2,23,1208,1,16:27:21.152,16919674,16:27:21.000,000959,010,102 ,E0      ,,,1014,,,,,,,,,41668,70173656,265317293.8800,3.8200,3.780000,3.870000,3.690000,3.710000,3338800,3.670000,7946500,4.010000
8900,6,101,28,Snapshot300111_v2,23,856,1,16:27:21.301,16919675,16:27:21.000,002028,010,102 ,E0      ,,,1012,,,,,,,,,77870,14769712,2266842164.2100,151.5000,151.300000,156.500000,148.680000,155.890000,511900,151.490000,514507,160.320000
8901,6,101,28,Snapshot300111_v2,23,984,1,16:27:21.301,16919676,16:27:21.000,001379,010,102 ,E0      ,,,1015,,,,,,,,,8386,2613601,37380280.3900,14.5100,14.510000,14.650000,13.950000,14.400000,139800,14.110000,295326,14.980000
8902,6,101,28,Snapshot300111_v2,23,856,1,16:27:21.301,16919677,16:27:21.000,001396,010,102 ,E0      ,,,1011,,,,,,,,,5239,1539974,46322905.2100,30.8200,30.940000,30.940000,29.100000,30.580000,76840,29.650000,79900,31.570000
8903,6,101,28,Snapshot300111_v2,23,1160,1,16:27:21.301,16919678,16:27:21.000,002154,010,102 ,E0      ,,,1012,,,,,,,,,35013,36604348,133609631.3000,3.6700,3.650000,3.700000,3.620000,3.650000,2144254,3.580000,3333500,3.760000
8904,6,101,28,Snapshot300111_v2,23,1280,1,16:27:21.301,16919679,16:27:21.000,002247,010,102 ,E0      ,,,1012,,,,,,,,,20051,34033702,66895831.9400,2.0200,2.010000,2.030000,1.900000,2.000000,1596400,1.930000,3207600,2.100000
8905,6,101,28,Snapshot300111_v2,23,1448,1,16:27:21.301,16919680,16:27:21.000,002127,010,102 ,E0      ,,,1011,,,,,,,,,40829,93752527,285585526.5500,3.0400,3.050000,3.170000,2.980000,3.040000,8104100,2.970000,12069182,3.220000
8906,6,101,28,Snapshot300111_v2,23,1288,1,16:27:21.301,16919681,16:27:21.000,002335,010,102 ,E0      ,,,1012,,,,,,,,,71373,28411638,846928623.4500,29.3500,29.540000,30.680000,28.350000,30.620000,1040051,29.220000,1340715,31.460000
8907,6,101,28,Snapshot300111_v2,23,952,1,16:27:21.301,16919682,16:27:21.000,002069,010,102 ,E0      ,,,1015,,,,,,,,,20184,17433397,52421939.3200,3.0900,3.080000,3.100000,2.940000,3.010000,1173500,2.930000,1107851,3.180000
8908,6,101,28,Snapshot300111_v2,23,1200,1,16:27:21.301,16919683,16:27:21.000,002166,010,102 ,E0      ,,,1015,,,,,,,,,17778,22761260,144538388.2500,6.5700,6.560000,6.560000,6.230000,6.350000,1838890,6.240000,1603000,6.760000
8909,6,101,28,Snapshot300111_v2,23,856,1,16:27:21.301,16919684,16:27:21.000,001325,010,102 ,E0      ,,,1014,,,,,,,,,4071,1044200,34656370.0000,33.6100,33.590000,33.770000,32.470000,33.650000,69300,32.870000,117700,35.520000
8910,6,101,28,Snapshot300111_v2,23,1592,1,16:27:21.301,16919685,16:27:21.000,002042,010,102 ,E0      ,,,1014,,,,,,,,,29306,39593559,141245402.9500,3.6500,3.620000,3.650000,3.450000,3.650000,2964448,3.520000,3472301,3.820000
8911,6,101,28,Snapshot300111_v2,23,928,1,16:27:21.302,16919686,16:27:21.000,002211,010,102 ,E0      ,,,1011,,,,,,,,,1625,5023200,15236811.0000,3.0500,3.070000,3.140000,2.940000,3.090000,566100,2.950000,480700,3.190000
8912,6,101,28,Snapshot300111_v2,23,1632,1,16:27:21.302,16919687,16:27:21.000,002292,010,102 ,E0      ,,,1011,,,,,,,,,48241,57841826,440529291.6200,7.6000,7.500000,7.780000,7.440000,7.680000,3387012,7.480000,9697600,8.050000
8913,6,101,28,Snapshot300111_v2,23,912,1,16:27:21.302,16919688,16:27:21.000,002174,010,102 ,E0      ,,,1014,,,,,,,,,64819,51205470,557354348.0600,10.7900,10.830000,11.460000,10.210000,11.400000,1778700,10.710000,1913700,11.620000
8914,6,101,28,Snapshot300111_v2,23,848,1,16:27:21.302,16919689,16:27:21.000,002275,010,102 ,E0      ,,,1014,,,,,,,,,10830,3266903,43238565.6700,13.4800,13.440000,13.540000,13.050000,13.260000,238600,13.010000,506460,14.250000
8915,6,101,28,Snapshot300111_v2,23,848,1,16:27:21.302,16919690,16:27:21.000,001311,010,102 ,E0      ,,,1013,,,,,,,,,14599,6630198,95824288.4500,14.8700,14.720000,14.990000,13.810000,14.770000,128160,14.130000,263870,15.330000
8916,6,101,28,Snapshot300111_v2,23,1208,1,16:27:21.302,16919691,16:27:21.000,002046,010,102 ,E0      ,,,1013,,,,,,,,,67877,24232533,1193265552.7700,49.7300,50.560000,52.300000,44.990000,52.000000,540900,48.720000,909100,53.570000
8917,6,101,28,Snapshot300111_v2,23,1504,1,16:27:21.302,16919692,16:27:21.000,002115,010,102 ,E0      ,,,1013,,,,,,,,,127713,122851025,1391117565.4200,11.1800,11.170000,11.660000,10.830000,11.660000,5836420,11.130000,6350036,12.060000
8918,6,101,28,Snapshot300111_v2,23,1168,1,16:27:21.302,16919693,16:27:21.000,002259,010,102 ,E0      ,,,1013,,,,,,,,,16211,20787600,69023049.0000,3.4500,3.410000,3.460000,3.140000,3.370000,435900,3.220000,1632160,3.570000
8919,6,101,28,Snapshot300111_v2,23,1296,1,16:27:21.302,16919694,16:27:21.000,002285,010,102 ,E0      ,,,1015,,,,,,,,,22979,52871036,102951891.8300,2.0200,2.010000,2.010000,1.900000,1.970000,4026564,1.920000,10112700,2.090000
8920,6,101,28,Snapshot300111_v2,23,912,1,16:27:21.451,16919695,16:27:21.000,002438,010,102 ,E0      ,,,1012,,,,,,,,,16584,10082093,120172264.2100,12.0600,12.060000,12.240000,11.500000,12.240000,688700,11.760000,575300,12.600000
8921,6,101,28,Snapshot300111_v2,23,1128,1,16:27:21.451,16919696,16:27:21.000,002379,010,102 ,E0      ,,,1015,,,,,,,,,155175,80343503,1446424257.1600,18.8000,18.520000,18.640000,17.370000,18.040000,1174858,17.530000,3158900,19.070000
8922,6,101,28,Snapshot300111_v2,23,912,1,16:27:21.451,16919697,16:27:21.000,002403,010,102 ,E0      ,,,1014,,,,,,,,,20914,10853200,87090173.7800,8.2900,8.360000,8.380000,7.670000,8.130000,382800,7.810000,411100,8.560000
8923,6,101,28,Snapshot300111_v2,23,1584,1,16:27:21.451,16919698,16:27:21.000,002522,010,102 ,E0      ,,,1014,,,,,,,,,17439,40848994,179587235.2100,4.4700,4.490000,4.580000,4.190000,4.570000,2258000,4.380000,3509097,4.750000
8924,6,101,28,Snapshot300111_v2,23,1264,1,16:27:21.451,16919699,16:27:21.000,002377,010,102 ,E0      ,,,1013,,,,,,,,,17083,36470250,90587344.4800,2.6000,2.580000,2.590000,2.420000,2.500000,2860050,2.440000,4668802,2.680000
8925,6,101,28,Snapshot300111_v2,23,1504,1,16:27:21.451,16919700,16:27:21.000,002537,010,102 ,E0      ,,,1012,,,,,,,,,73388,73399361,416092938.0400,5.3700,5.400000,5.910000,5.380000,5.700000,3094700,5.530000,7531800,5.890000
8926,6,101,28,Snapshot300111_v2,23,944,1,16:27:21.451,16919701,16:27:21.000,002702,010,102 ,E0      ,,,1012,,,,,,,,,29066,23489780,95584724.8000,4.2100,4.190000,4.200000,3.940000,4.120000,1510900,4.020000,1537983,4.340000
8927,6,101,28,Snapshot300111_v2,23,1416,1,16:27:21.451,16919702,16:27:21.000,002402,010,102 ,E0      ,,,1011,,,,,,,,,87472,45908696,918431913.5400,19.8600,20.140000,20.690000,18.920000,20.570000,1717984,19.450000,3119400,21.300000
8928,6,101,28,Snapshot300111_v2,23,1072,1,16:27:21.451,16919703,16:27:21.000,002543,010,102 ,E0      ,,,1011,,,,,,,,,11586,6585517,42844485.8400,6.5500,6.550000,6.640000,6.400000,6.420000,360500,6.360000,1118497,6.790000
8929,6,101,28,Snapshot300111_v2,23,1072,1,16:27:21.451,16919704,16:27:21.000,002629,010,102 ,E0      ,,,1014,,,,,,,,,25913,26968200,106967022.0000,4.2400,4.100000,4.180000,3.820000,4.020000,588300,3.930000,1511400,4.400000
8930,6,101,28,Snapshot300111_v2,23,848,1,16:27:21.451,16919705,16:27:21.000,002778,010,102 ,E0      ,,,1014,,,,,,,,,5023,2802711,38121412.5700,14.0000,14.000000,14.270000,13.040000,13.700000,117300,13.270000,214000,14.640000
8931,6,101,28,Snapshot300111_v2,23,1264,1,16:27:21.451,16919706,16:27:21.000,002835,010,102 ,E0      ,,,1012,,,,,,,,,12440,5752602,64819059.5400,11.2400,11.240000,11.830000,10.840000,11.610000,259300,11.220000,277900,11.920000
8932,6,101,28,Snapshot300111_v2,23,1576,1,16:27:21.452,16919707,16:27:21.000,002465,010,102 ,E0      ,,,1013,,,,,,,,,80088,73499989,706649251.8500,9.5400,9.600000,9.820000,9.260000,9.810000,4031204,9.400000,5840642,10.190000
8933,6,101,28,Snapshot300111_v2,23,1528,1,16:27:21.452,16919708,16:27:21.000,002580,010,102 ,E0      ,,,1013,,,,,,,,,78780,41558201,611468435.9200,14.7500,14.960000,15.500000,13.600000,15.490000,1301017,14.700000,1238487,15.980000
8934,6,101,28,Snapshot300111_v2,23,888,1,16:27:21.452,16919709,16:27:21.000,002683,010,102 ,E0      ,,,1013,,,,,,,,,37065,13098865,343259697.3200,25.4300,25.430000,26.420000,25.420000,26.380000,392900,25.900000,844482,27.200000
8935,6,101,28,Snapshot300111_v2,23,856,1,16:27:21.452,16919710,16:27:21.000,002633,010,102 ,E0      ,,,1011,,,,,,,,,14172,5312169,66147681.1700,12.8600,12.830000,12.970000,11.700000,12.880000,139400,12.460000,78100,13.450000
8936,6,101,28,Snapshot300111_v2,23,1504,1,16:27:21.452,16919711,16:27:21.000,002693,010,102 ,E0      ,,,1011,,,,,,,,,25336,31085068,259029438.1100,8.8000,8.740000,8.800000,7.920000,8.620000,1199800,8.260000,1095200,9.130000
8937,6,101,28,Snapshot300111_v2,23,1264,1,16:27:21.452,16919712,16:27:21.000,002492,010,102 ,E0      ,,,1015,,,,,,,,,20239,15383451,73047814.6400,4.9100,4.880000,4.930000,4.520000,4.840000,349500,4.630000,591800,5.070000
8938,6,101,28,Snapshot300111_v2,23,952,1,16:27:21.452,16919713,16:27:21.000,002598,010,102 ,E0      ,,,1015,,,,,,,,,3460,6597500,40137997.0000,6.2600,6.220000,6.250000,5.930000,6.090000,494100,5.960000,607200,6.470000
8939,6,101,28,Snapshot300111_v2,23,1144,1,16:27:21.452,16919714,16:27:21.000,002708,010,102 ,E0      ,,,1015,,,,,,,,,26144,21984520,200526907.4200,9.3000,9.300000,9.480000,8.610000,9.440000,783700,8.920000,1432100,9.890000
8940,4,101,4,SHL2MarketData,23,2444,1,16:27:21.448,14890944,16:27:21.000,600125,,,,ENDTR,,,,,,,,,,,17820,14188827.000,77723877.97000,5.500,5.480,5.550,5.420,5.440,1043700.000,5.373,3580400.000,5.740
8941,4,101,4,SHL2MarketData,23,1364,1,16:27:21.448,14890945,16:27:21.000,600552,,,,ENDTR,,,,,,,,,,,126492,88087161.000,1316311258.28000,14.610,14.790,16.070,13.800,16.070,11177985.000,15.771,0.000,0.000
8942,4,101,4,SHL2MarketData,23,988,1,16:27:21.448,14890946,16:27:21.000,601999,,,,ENDTR,,,,,,,,,,,9627,6396554.000,36643292.63000,5.790,5.800,5.880,5.630,5.730,482959.000,5.586,990500.000,6.050
8943,4,101,4,SHL2MarketData,23,1788,1,16:27:21.448,14890947,16:27:21.000,600036,,,,ENDTR,,,,,,,,,,,270409,156012742.000,6018519241.31000,38.910,39.180,39.400,37.900,37.990,4537815.000,37.401,18115595.000,39.776
8944,4,101,4,SHL2MarketData,23,2444,1,16:27:21.448,14890948,16:27:21.000,601929,,,,ENDTR,,,,,,,,,,,44684,110227923.000,238540311.67000,2.180,2.180,2.220,2.090,2.200,9941364.000,2.114,24293600.000,2.297
8945,4,101,4,SHL2MarketData,23,1084,1,16:27:21.448,14890949,16:27:21.000,688488,,,,ENDTR,,,,,,,,,,,23387,15213487.000,232040379.88000,15.980,15.650,15.920,14.730,15.610,382869.000,14.652,597701.000,17.351
8946,4,101,4,SHL2MarketData,23,924,1,16:27:21.448,14890950,16:27:21.000,603029,,,,ENDTR,,,,,,,,,,,7928,3129510.000,41485141.30000,13.660,13.650,13.650,12.880,13.350,131990.000,12.959,182200.000,14.202
8947,4,101,4,SHL2MarketData,23,876,1,16:27:21.448,14890951,16:27:21.000,688058,,,,ENDTR,,,,,,,,,,,4011,1425553.000,27178054.52000,19.470,19.460,19.900,18.130,19.900,101701.000,19.222,121958.000,21.037
8948,4,101,4,SHL2MarketData,23,1228,1,16:27:21.448,14890952,16:27:21.000,603330,,,,ENDTR,,,,,,,,,,,25675,27085140.000,158715183.98000,6.060,6.070,6.140,5.510,6.120,1972300.000,5.752,1150400.000,6.504
8949,4,101,4,SHL2MarketData,23,2444,1,16:27:21.448,14890953,16:27:21.000,512570,,,,ENDTR,,,,,,,,,,,12769,211426459.000,237807059.02900,1.124,1.125,1.138,1.112,1.129,12989738.000,1.117,12847000.000,1.148
8950,4,101,4,SHL2MarketData,23,836,1,16:27:21.448,14890954,16:27:21.000,512520,,,,ENDTR,,,,,,,,,,,112,980100.000,1418421.10000,1.433,1.436,1.473,1.427,1.473,623400.000,1.468,696400.000,1.489
8951,4,101,4,SHL2MarketData,23,988,1,16:27:21.448,14890955,16:27:21.000,603992,,,,ENDTR,,,,,,,,,,,16822,5037657.000,112217349.25000,21.910,22.020,23.130,21.450,23.090,126100.000,22.111,130800.000,23.704
8952,4,101,4,SHL2MarketData,23,876,1,16:27:21.448,14890956,16:27:21.000,688338,,,,ENDTR,,,,,,,,,,,3738,3080946.000,82808600.35000,29.210,29.010,29.580,25.510,26.500,117229.000,25.781,270329.000,31.490
8953,4,101,4,SHL2MarketData,23,908,1,16:27:21.448,14890957,16:27:21.000,605339,,,,ENDTR,,,,,,,,,,,5480,1506400.000,17689426.00000,11.920,11.920,12.000,11.630,11.780,114900.000,11.612,167800.000,12.297
8954,4,101,4,SHL2MarketData,23,892,1,16:27:21.448,14890958,16:27:21.000,562300,,,,ENDTR,,,,,,,,,,,79,2533100.000,1659210.70000,0.646,0.644,0.660,0.644,0.660,729000.000,0.656,787800.000,0.667
8955,4,101,4,SHL2MarketData,23,956,1,16:27:21.448,14890959,16:27:21.000,688543,,,,ENDTR,,,,,,,,,,,16473,6520043.000,225746910.45000,34.300,34.480,35.180,33.880,34.700,232973.000,34.022,523657.000,37.967
8956,4,101,4,SHL2MarketData,23,2268,1,16:27:21.448,14890960,16:27:21.000,512050,,,,ENDTR,,,,,,,,,,,28289,1547452893.000,1868179747.78100,1.196,1.199,1.240,1.181,1.239,15477700.000,1.210,12225800.000,1.246
8957,6,101,28,Snapshot300111_v2,23,1192,1,16:27:21.601,16919715,16:27:21.000,002815,010,102 ,E0      ,,,1015,,,,,,,,,101263,82544457,968620188.6500,12.3500,11.820000,12.560000,11.120000,12.520000,1982381,11.850000,2714858,13.070000
8958,6,101,28,Snapshot300111_v2,23,1040,1,16:27:21.601,16919716,16:27:21.000,002786,010,102 ,E0      ,,,1013,,,,,,,,,22884,19802169,143378258.7700,7.6800,7.660000,7.700000,6.930000,7.330000,1163831,7.060000,1567000,7.990000
8959,6,101,28,Snapshot300111_v2,23,848,1,16:27:21.601,16919717,16:27:21.000,002942,010,102 ,E0      ,,,1012,,,,,,,,,9582,2940032,40689835.5900,14.1900,14.160000,14.210000,13.500000,13.830000,121500,13.660000,113300,14.820000
8960,6,101,28,Snapshot300111_v2,23,1256,1,16:27:21.601,16919718,16:27:21.000,002939,010,102 ,E0      ,,,1015,,,,,,,,,42306,49568427,414921551.6400,8.1500,8.190000,8.550000,8.170000,8.340000,2034473,8.220000,9827800,8.730000
8961,6,101,28,Snapshot300111_v2,23,976,1,16:27:21.601,16919719,16:27:21.000,002792,010,102 ,E0      ,,,1011,,,,,,,,,87201,28504020,666914107.5900,23.8200,23.900000,25.140000,21.440000,25.010000,554095,23.140000,660099,25.750000
8962,6,101,28,Snapshot300111_v2,23,880,1,16:27:21.601,16919720,16:27:21.000,123072,010,102 ,E0      ,,,1032,,,,,,,,,2952,123130,14799013.8900,120.2270,120.289000,120.328000,120.112000,120.153000,6360,119.500000,97710,127.049000
8963,6,101,28,Snapshot300111_v2,23,952,1,16:27:21.601,16919721,16:27:21.000,002879,010,102 ,E0      ,,,1011,,,,,,,,,1896,2902664,39343991.8400,12.3300,13.520000,13.560000,13.520000,13.560000,5544236,13.540000,0,0.000000
8964,6,101,28,Snapshot300111_v2,23,872,1,16:27:21.601,16919722,16:27:21.000,127034,010,102 ,E0      ,,,1032,,,,,,,,,14371,857830,108119747.7700,126.6150,126.792000,129.527000,122.500000,128.200000,6590,126.535000,27260,132.957000
8965,6,101,28,Snapshot300111_v2,23,912,1,16:27:21.601,16919723,16:27:21.000,002887,010,102 ,E0      ,,,1013,,,,,,,,,28261,17915666,170669908.0800,9.8000,9.970000,10.320000,8.820000,9.910000,311800,9.710000,285920,10.330000
8966,6,101,28,Snapshot300111_v2,23,856,1,16:27:21.601,16919724,16:27:21.000,002973,010,102 ,E0      ,,,1013,,,,,,,,,16981,10271700,96752722.0000,9.7600,9.790000,9.850000,9.200000,9.320000,205800,9.190000,774200,10.120000
8967,6,101,28,Snapshot300111_v2,23,856,1,16:27:21.601,16919725,16:27:21.000,159009,010,102 ,E0      ,,,1022,,,,,,,,,335,5966200,5008328.3000,0.8160,0.818000,0.860000,0.809000,0.855000,399200,0.802000,165300,0.885000
8968,6,101,28,Snapshot300111_v2,23,856,1,16:27:21.601,16919726,16:27:21.000,003028,010,102 ,E0      ,,,1015,,,,,,,,,5438,1436070,29139723.3000,20.6000,20.550000,20.760000,19.760000,20.550000,116710,19.710000,75490,21.790000
8969,6,101,28,Snapshot300111_v2,23,856,1,16:27:21.602,16919727,16:27:21.000,123112,010,102 ,E0      ,,,1035,,,,,,,,,16972,1413509,194318284.1680,135.8630,135.730000,140.666000,131.863000,140.200000,6440,138.072000,121020,144.688000
8970,6,101,28,Snapshot300111_v2,23,872,1,16:27:21.602,16919728,16:27:21.000,123257,010,102 ,E0      ,,,1035,,,,,,,,,17236,1019680,161671565.4400,157.5800,157.110000,161.000000,156.620000,159.888000,5230,156.616000,63944,164.951000
8971,6,101,28,Snapshot300111_v2,23,912,1,16:27:21.602,16919729,16:27:21.000,002901,010,102 ,E0      ,,,1014,,,,,,,,,11535,2566366,114492391.1800,45.1400,45.000000,45.660000,44.030000,44.330000,127900,43.820000,380900,46.350000
8972,6,101,28,Snapshot300111_v2,23,992,1,16:27:21.602,16919730,16:27:21.000,003000,010,102 ,E0      ,,,1011,,,,,,,,,16559,7221100,72277064.0000,10.0800,10.070000,10.220000,9.850000,9.900000,414200,9.800000,876200,10.520000
8973,6,101,28,Snapshot300111_v2,23,856,1,16:27:21.602,16919731,16:27:21.000,123090,010,102 ,E0      ,,,1033,,,,,,,,,5629,206250,23443095.5900,113.7260,113.646000,114.000000,113.236000,113.910000,3870,111.040000,74424,118.659000
8974,6,101,28,Snapshot300111_v2,23,848,1,16:27:21.602,16919732,16:27:21.000,123080,010,102 ,E0      ,,,1034,,,,,,,,,8087,405856,50828788.6660,124.1500,124.251000,127.192000,123.662000,126.931000,10220,124.218000,30850,135.093000
